CAT;SAC;SIC;Time;LAT;LON;H(m);H(ft);RHO;THETA;Mode3/A;FL;TA;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;GS(kt);HDG.1;STAT;x;y
CAT048;20;129;14:58:25:508;41,19495181;2,05609369;1089,67024280876;3575,03371941669;6,699219;198,17688;1412,0;35,75;06A2F4;QTR75K;1015;;;;;;176.835938;224,0;0,36;736,0;1120;1561;241,34;178,808;No alert, no SPI, aircraft airbone;16,469006692774364;4,786012477973819
CAT048;20;129;14:58:25:688;41,28758432;2,09001106;-3,65450978279114e-06;-1,19898618757725e-05;0,957031;214,711304;1000,0;-0,25;3C6751;DLH65U;1015;0,352;-114,609;136,0;0,688;142;-116.542969;139,0;0,212;-160,0;32;2184;136,62;245,3082;No alert, no SPI, aircraft airbone;17,980027153919757;10,347608254249664
CAT048;20;129;14:58:26:445;41,30216917;2,09338242;-0,0001048985868692;-0,000344155479744;0,402344;282,639771;1000,0;-1,0;4B1A1E;EJU76YQ;1015;;;;;;-115.3125;123,0;0,188;-416,0;-64;2628;134,2;245,3412;No alert, no SPI, aircraft airbone;18,128503624107466;11,222928959329982
CAT048;20;129;14:58:27:813;41,54257842;2,435074;396,151438131928;1299,70948428076;20,890625;45,911865;7370,0;13,0;346517;ARK7DT;;;;;;;;;;;;4086;94,38;118,8501;No alert, no SPI, aircraft airbone;33,45753548227661;25,741345517998685
CAT048;20;129;14:58:28:016;41,39501523;2,36334565;1074,33374284115;3524,71711686295;13,105469;64,319458;1731,0;35,25;471DBC;WZZ5JC;1015;;;;;;-121.113281;202,0;0,324;-768,0;-736;750;221,1;239,8315;No alert, no SPI, aircraft airbone;30,29385912463529;16,86569573024883
CAT048;20;129;14:58:27:977;41,32588883;2,16278815;274,31551698409;899,985320742083;3,136719;61,166382;4414,0;9,0;342398;VLG1JJ;1015;;;;;;-117.773438;147,0;0,228;-768,0;-736;2741;156,2;245,4016;No alert, no SPI, aircraft airbone;21,259483393593914;12,66101369350735
CAT048;20;129;14:58:28:008;41,3597543;2,26209019;693,387806043029;2274,89444957821;8,0625;63,863525;6354,0;22,75;347601;VLG3521;1015;;;;;;-117.246094;168,0;0,264;-32,0;-96;483;182,38;245,6818;No alert, no SPI, aircraft airbone;25,735205744541172;14,718616280284254
CAT048;20;129;14:58:28:305;41,29669474;2,41074589;1302,88486009091;4274,55676438067;13,980469;90,884399;6334,0;42,75;342397;VLG5ET;1015;0,176;-4,219;248,0;0;244;-4.570312;224,0;0,364;-1184,0;-1280;580;248,82;355,8472;No alert, no SPI, aircraft airbone;32,48286997912246;10,98663059392308
CAT048;20;129;14:58:28:984;41,11898767;2,23136641;1821,19546665624;5975,05093482445;12,410156;151,704712;6555,0;59,75;345645;VLG45UC;1015;;;;;;27.773438;249,0;0,42;-1440,0;-1376;3834;279,4;28,6743;No alert, no SPI, aircraft airbone;24,436108202570903;0,27175825906871115
CAT048;20;129;14:58:29:492;41,19041534;2,05619415;1112,53141952958;3650,03758244943;6,957031;197,440796;1412,0;36,5;06A2F4;QTR75K;1015;;;;;;176.835938;229,0;0,368;1312,0;1376;1561;247,28;178,6047;No alert, no SPI, aircraft airbone;16,474689114331166;4,513995436649907
CAT048;20;129;14:58:29:734;41,28646387;2,08667313;-9,74033027887344e-05;-0,0003195646519213;1,101562;219,182739;1000,0;-0,75;3C6751;DLH65U;1015;;;;;;-117.070312;149,0;0,224;-2240,0;320;2184;151,8;245,462;No alert, no SPI, aircraft airbone;17,829350148575127;10,279732816696065
CAT048;20;129;14:58:30:336;41,30121319;2,09068096;-0,0001839622855186;-0,0006035508248209;0,515625;273,411255;1000,0;-0,75;4B1A1E;EJU76YQ;1015;;;;;;-116.015625;111,0;0,168;288,0;-64;2628;119,02;245,1544;No alert, no SPI, aircraft airbone;18,00660047188058;11,165041611095441
CAT048;20;129;14:58:31:805;41,54228554;2,43724131;426,629227033816;1399,70223322163;20,949219;46,131592;7370,0;14,0;346517;ARK7DT;;;;;;;;;;;;4086;91,52;115,0763;No alert, no SPI, aircraft airbone;33,55533590502943;25,72461490099095
CAT048;20;129;14:58:32:008;41,39306406;2,35873936;1059,09669281729;3474,72679366266;12,867188;64,390869;1731,0;34,75;471DBC;WZZ5JC;1015;;;;;;-119.707031;201,0;0,324;-736,0;-768;750;220,22;241,8036;No alert, no SPI, aircraft airbone;30,086743909002085;16,747091286469914
CAT048;20;129;14:58:31:969;41,32469646;2,15932339;259,076027543284;849,986994205108;2,964844;60,919189;4414,0;8,5;342398;VLG1JJ;1015;0,352;-114,258;154,0;0,094;150;-117.773438;145,0;0,224;-736,0;-736;2741;153,56;245,7697;No alert, no SPI, aircraft airbone;21,103240155786693;12,588668398485993
CAT048;20;129;14:58:32:000;41,35842511;2,25813627;693,389394328929;2274,89966049012;7,867188;63,814087;6354,0;22,75;347601;VLG3521;1015;0;-114,258;180,0;0;180;-117.246094;169,0;0,268;-128,0;-288;483;180,84;245,8411;No alert, no SPI, aircraft airbone;25,557076596255666;14,637744209927892
CAT048;20;129;14:58:32:289;41,30124793;2,41029657;1280,02524405625;4199,5580217095;13,957031;89,763794;6334,0;42,0;342397;VLG5ET;1015;;;;;;-4.570312;225,0;0,364;-1408,0;-1440;580;248,82;355,8472;No alert, no SPI, aircraft airbone;32,46030445739339;11,25950706148789
CAT048;20;129;14:58:32:961;41,12350782;2,23457149;1798,33233858645;5900,04066972797;12,242188;150,501709;6555,0;59,0;345645;VLG45UC;1015;;;;;;27.597656;248,0;0,416;-1216,0;-1152;3834;279,4;28,6743;No alert, no SPI, aircraft airbone;24,57976989894171;0,5437081604457047
CAT048;20;129;14:58:33:477;41,18569188;2,05632561;1143,01270057261;3750,04178854664;7,226562;196,721191;1412,0;37,5;06A2F4;QTR75K;1015;0,352;178,594;250,0;0;252;177.011719;232,0;0,376;1920,0;2048;1561;251,24;178,6267;No alert, no SPI, aircraft airbone;16,481823132889282;4,230771440535323
CAT048;20;129;14:58:33:766;41,28516974;2,08298602;15,2397678019479;49,9992397953427;1,269531;222,808228;1000,0;0,5;3C6751;DLH65U;1015;;;;;;-117.421875;156,0;0,236;1920,0;1952;2184;159,94;246,0004;No alert, no SPI, aircraft airbone;17,66292001879544;10,201377286877298
CAT048;20;129;14:58:34:273;41,30044642;2,08833206;-0,0002678269520401;-0,0008786973773315;0,621094;268,588257;1000,0;-0,5;4B1A1E;EJU76YQ;1015;0;-114,609;102,0;0,5;94;-115.664062;92,0;0,136;192,0;0;2628;102,52;245,1819;No alert, no SPI, aircraft airbone;17,900586145930657;11,118576862019003
CAT048;20;129;14:58:35:797;41,54220553;2,43913729;426,627380972728;1399,69617659057;21,007812;46,30188;7370,0;14,0;346517;ARK7DT;;;;;;;;;;;;4086;84,26;103,7933;No alert, no SPI, aircraft airbone;33,64080260639606;25,72054802901445
CAT048;20;129;14:58:35:867;41,58685572;2,59930827;548,386023619212;1799,16680173086;28,25;52,426758;7040,0;18,0;3465C6;ECFGI;;;;;;;;;;;;1530;92,62;245,3632;No alert, no SPI, aircraft airbone;40,82958964764147;28,466797655056112
CAT048;20;129;14:58:36:000;41,39121129;2,35387901;1043,85979405511;3424,73696672777;12,621094;64,418335;1731,0;34,25;471DBC;WZZ5JC;1015;;;;;;-119.003906;201,0;0,324;-832,0;-768;750;220,22;242,9681;No alert, no SPI, aircraft airbone;29,868098116238084;16,634311802817468
CAT048;20;129;14:58:35:961;41,32351305;2,1558504;243,836509157903;799,988572705616;2,792969;60,628052;4414,0;8,0;342398;VLG1JJ;1015;;;;;;-117.773438;144,0;0,22;-768,0;-768;2741;151,36;245,8026;No alert, no SPI, aircraft airbone;20,946616318884985;12,516864674456397
CAT048;20;129;14:58:35:992;41,35701264;2,2540483;685,770989222452;2249,90489228059;7,664062;63,775635;6354,0;22,5;347601;VLG3521;1015;;;;;;-117.597656;171,0;0,268;-640,0;-640;483;182,38;245,6818;No alert, no SPI, aircraft airbone;25,372915451640548;14,551847066291256
CAT048;20;129;14:58:36:273;41,30581113;2,40990592;1249,54562517442;4099,55926889724;13,941406;88,637695;6334,0;41,0;342397;VLG5ET;1015;;;;;;-4.746094;225,0;0,364;-1440,0;-1472;580;248,82;355,8472;No alert, no SPI, aircraft airbone;32,44038969780052;11,533006041869655
CAT048;20;129;14:58:36:945;41,12801958;2,23787255;1767,8491972303;5800,03036024106;12,082031;149,249268;6555,0;58,0;345645;VLG45UC;1015;0;28,652;278,0;0;276;27.597656;247,0;0,416;-1216,0;-1056;3834;278,08;28,5919;No alert, no SPI, aircraft airbone;24,72776661342288;0,8151876594558825
CAT048;20;129;14:58:37:461;41,18106351;2,05650066;1196,35401361622;3925,04610203264;7,492188;196,051025;1412,0;39,25;06A2F4;QTR75K;1015;;;;;;177.890625;233,0;0,376;2688,0;2752;1561;252,34;178,8629;No alert, no SPI, aircraft airbone;16,49090904199694;3,9532581955967174
CAT048;20;129;14:58:37:789;41,2839929;2,07939353;60,9595998404548;199,998693540558;1,433594;225,65918;1000,0;2,0;3C6751;DLH65U;1015;;;;;;-118.125;153,0;0,232;2208,0;2496;2184;160,38;246,4728;No alert, no SPI, aircraft airbone;17,500732221567915;10,13008140045775
CAT048;20;129;14:58:39:797;41,54157491;2,44183575;426,624446150847;1399,68654790954;21,070312;46,604004;7370,0;14,0;346517;ARK7DT;;;;;;;;;;;;4086;93,94;104,4031;No alert, no SPI, aircraft airbone;33,762710377509165;25,68377303598426
CAT048;20;129;14:58:39:859;41,58622827;2,59721862;548,388534598053;1799,17503985067;28,152344;52,371826;7040,0;18,0;3465C6;ECFGI;;;;;;;;;;;;1530;92,62;245,6543;No alert, no SPI, aircraft airbone;40,73589387230082;28,428189240158297
CAT048;20;129;14:58:39:992;41,38942552;2,3490723;1028,62281302549;3374,74686988655;12,378906;64,434814;1731,0;33,75;471DBC;WZZ5JC;1015;1,758;-116,191;218,0;0,156;216;-118.476562;200,0;0,32;-736,0;-800;750;218,9;243,6658;No alert, no SPI, aircraft airbone;29,65183211063932;16,525580738708236
CAT048;20;129;14:58:39:945;41,32238994;2,15252886;228,596941312775;749,989988936605;2,628906;60,303955;4414,0;7,5;342398;VLG1JJ;1015;;;;;;-118.125;143,0;0,22;-768,0;-768;2741;150,48;245,6488;No alert, no SPI, aircraft airbone;20,796814481192104;12,448719378929932
CAT048;20;129;14:58:39:984;41,35556858;2,24988926;670,532567188144;2199,91006773355;7,457031;63,737183;6354,0;22,0;347601;VLG3521;1015;;;;;;-117.773438;171,0;0,268;-864,0;-896;483;182,6;245,3961;No alert, no SPI, aircraft airbone;25,185547158073657;14,464043664701684
CAT048;20;129;14:58:40:250;41,31029353;2,40931326;1219,06622895319;3999,56124659878;13,921875;87,528076;6334,0;40,0;342397;VLG5ET;1015;;;;;;-4.746094;224,0;0,364;-1472,0;-1216;580;248,82;355,6165;No alert, no SPI, aircraft airbone;32,41138304466814;11,801585024830414
CAT048;20;129;14:58:40:922;41,13250325;2,24116759;1752,60608785134;5750,02015726618;11,929688;147,96936;6555,0;57,5;345645;VLG45UC;1015;;;;;;27.597656;247,0;0,412;-992,0;-1024;3834;277,2;28,6908;No alert, no SPI, aircraft airbone;24,875480446179786;1,0849869110387584
CAT048;20;129;14:58:41:445;41,17633978;2,05656201;1249,69539142214;4100,05062799341;7,765625;195,452271;1412,0;41,0;06A2F4;QTR75K;1015;;;;;;178.769531;234,0;0,38;2592,0;2624;1561;254,1;179,7693;No alert, no SPI, aircraft airbone;16,49486829955675;3,6700054420889026
CAT048;20;129;14:58:41:813;41,28282173;2,07577256;106,679396160878;349,998030100456;1,601562;227,960815;1000,0;3,5;3C6751;DLH65U;1015;-0,176;-114,609;158,0;-0,281;156;-119.355469;152,0;0,232;2528,0;2496;2184;158,4;245,3741;No alert, no SPI, aircraft airbone;17,33724881768658;10,059126575000802
CAT048;20;129;14:58:43:797;41,54123158;2,44404265;426,622127735987;1399,67894156134;21,128906;46,829224;7370,0;14,0;346517;ARK7DT;;;;;;;;;;;;4086;93,72;102,9089;No alert, no SPI, aircraft airbone;33,862323547183166;25,664039845444915
CAT048;20;129;14:58:43:859;41,58548482;2,5951304;578,870955303311;1899,18298499732;28,050781;52,327881;7040,0;19,0;3465C6;ECFGI;;;;;;;;;;;;1530;92,62;245,5664;No alert, no SPI, aircraft airbone;40,64233280251013;28,3826270052566
CAT048;20;129;14:58:43:992;41,38766619;2,34415318;1013,38585668057;3324,75685403189;12,132812;64,434814;1731,0;33,25;471DBC;WZZ5JC;1015;;;;;;-117.949219;200,0;0,32;-800,0;-800;750;218,9;244,2535;No alert, no SPI, aircraft airbone;29,430465670994394;16,41840931046479
CAT048;20;129;14:58:43:945;41,32129566;2,14928267;213,357336478308;699,991283811491;2,46875;59,941406;4414,0;7,0;342398;VLG1JJ;1015;;;;;;-118.125;141,0;0,216;-768,0;-768;2741;149,6;245,4895;No alert, no SPI, aircraft airbone;20,650404918320113;12,382326520165881
CAT048;20;129;14:58:43:984;41,35415043;2,24581457;647,674069988541;2124,91499578121;7,253906;63,69873;6354,0;21,25;347601;VLG3521;1015;;;;;;-117.949219;171,0;0,268;-992,0;-1024;483;182,6;245,3961;No alert, no SPI, aircraft airbone;25,001972154804765;14,377827193352568
CAT048;20;129;14:58:44:234;41,31481607;2,40885672;1196,2067619618;3924,56299291476;13,914062;86,407471;6334,0;39,25;342397;VLG5ET;1015;0,176;-4,395;246,0;-0,031;242;-4.921875;222,0;0,36;-960,0;-864;580;246,84;355,578;No alert, no SPI, aircraft airbone;32,38851453563222;12,072622124208092
CAT048;20;129;14:58:44:906;41,1370577;2,24437443;1729,7430044068;5675,01003857801;11,777344;146,661987;6555,0;56,75;345645;VLG45UC;1015;;;;;;27.597656;248,0;0,416;-1056,0;-960;3834;277,2;28,6908;No alert, no SPI, aircraft airbone;25,0191485996298;1,3590111463267471
CAT048;20;129;14:58:45:438;41,17162915;2,05656503;1287,79681118671;4225,0552900138;8,039062;194,91394;1412,0;42,25;06A2F4;QTR75K;1015;;;;;;179.648438;237,0;0,384;1920,0;1984;1561;258,28;180,6647;No alert, no SPI, aircraft airbone;16,49618161457462;3,3875275616564706
CAT048;20;129;14:58:45:820;41,28159517;2,07228675;160,019172447734;524,997301733422;1,769531;229,614258;1000,0;5,25;3C6751;DLH65U;1015;;;;;;-123.046875;152,0;0,232;2432,0;2464;2184;158,84;244,2371;No alert, no SPI, aircraft airbone;17,179888094637473;9,984883528092293
CAT048;20;129;14:58:47:789;41,54109722;2,4461007;426,620057428256;1399,67214921292;21,191406;47,015991;7370,0;14,0;346517;ARK7DT;;;;;;;;;;;;4086;91,74;101,2885;No alert, no SPI, aircraft airbone;33,95512255903341;25,656783383021608
CAT048;20;129;14:58:47:852;41,58495853;2,59293638;578,873655311763;1899,19184329305;27,953125;52,25647;7040,0;19,0;3465C6;ECFGI;;;;;;;;;;;;1530;92,84;246,2311;No alert, no SPI, aircraft airbone;40,54387104884895;28,35004125783343
CAT048;20;129;14:58:47:984;41,38593462;2,33931249;998,14879203774;3274,7664828691;11,890625;64,434814;1731,0;32,75;471DBC;WZZ5JC;1015;;;;;;-117.246094;199,0;0,32;-832,0;-800;750;217,58;244,9622;No alert, no SPI, aircraft airbone;29,212617144223028;16,312941438083417
CAT048;20;129;14:58:47:930;41,32013063;2,14588815;198,117719811387;649,992539865992;2,300781;59,534912;4414,0;6,5;342398;VLG1JJ;1015;0;-114,434;148,0;0;144;-118.476562;141,0;0,216;-800,0;-768;2741;148,28;245,6818;No alert, no SPI, aircraft airbone;20,497306607951458;12,31166153520976
CAT048;20;129;14:58:47:977;41,35279727;2,24179376;624,815517139621;2049,91974125235;7,054688;63,638306;6354,0;20,5;347601;VLG3521;1015;0,703;-114,785;182,0;-0,125;180;-117.949219;171,0;0,268;-992,0;-1056;483;183,04;245,1105;No alert, no SPI, aircraft airbone;24,82079931289317;14,295532025623658
CAT048;20;129;14:58:48:219;41,31929435;2,40845569;1180,96729217377;3874,56473085538;13,914062;85,297852;6334,0;38,75;342397;VLG5ET;1015;;;;;;-4.921875;218,0;0,352;-800,0;-800;580;242,0;355,4901;No alert, no SPI, aircraft airbone;32,36818011331271;12,341026067161746
CAT048;20;129;14:58:48:883;41,14151915;2,24760372;1714,49996786565;5625,00007457233;11,636719;145,332642;6555,0;56,25;345645;VLG45UC;1015;;;;;;27.597656;249,0;0,416;-1024,0;-960;3834;278,08;28,5919;No alert, no SPI, aircraft airbone;25,16384973042311;1,6274706339445433
CAT048;20;129;14:58:49:430;41,16687187;2,05648815;1318,27828871924;4325,06014076165;8,316406;194,430542;1412,0;43,25;06A2F4;QTR75K;1015;2,637;-178,594;262,0;0,188;264;-179.648438;240,0;0,392;1792,0;1824;1561;263,34;181,3019;No alert, no SPI, aircraft airbone;16,49388590516156;3,1022375070354173
CAT048;20;129;14:58:49:828;41,28006632;2,06883021;205,738935167901;674,996528056257;1,949219;230,542603;1000,0;6,75;3C6751;DLH65U;1015;;;;;;-129.902344;152,0;0,232;2464,0;2528;2184;157,96;239,5294;No alert, no SPI, aircraft airbone;17,02392368978365;9,892524847143338
CAT048;20;129;14:58:51:789;41,54074207;2,44818636;426,617824768648;1399,66482421397;21,246094;47,230225;7370,0;14,0;346517;ARK7DT;;;;;;;;;;;;4086;91,3;100,9369;No alert, no SPI, aircraft airbone;34,04928086463349;25,636298802932643
CAT048;20;129;14:58:51:844;41,58446386;2,59070881;578,876409578137;1899,20087960034;27,855469;52,179565;7040,0;19,0;3465C6;ECFGI;;;;;;;;;;;;1530;93,06;247,1979;No alert, no SPI, aircraft airbone;40,443877475467296;28,3193387252176
CAT048;20;129;14:58:51:977;41,38428258;2,33452219;975,291650651023;3199,7758591219;11,652344;64,418335;1731,0;32,0;471DBC;WZZ5JC;1015;;;;;;-117.070312;199,0;0,32;-864,0;-800;750;218,02;245,3137;No alert, no SPI, aircraft airbone;28,996997811326857;16,21227180653957
CAT048;20;129;14:58:51:922;41,31902941;2,14264106;182,878059485927;599,99365268381;2,140625;59,067993;4414,0;6,0;342398;VLG1JJ;1015;;;;;;-118.828125;140,0;0,216;-736,0;-672;2741;147,4;245,5225;No alert, no SPI, aircraft airbone;20,35084844282215;12,244863473758661
CAT048;20;129;14:58:51:969;41,35139748;2,23770211;609,576944486238;1999,92442254823;6,851562;63,583374;6354,0;20,0;347601;VLG3521;1015;;;;;;-117.421875;171,0;0,268;-992,0;-1024;483;182,6;245,3961;No alert, no SPI, aircraft airbone;24,63643534197966;14,210428902753003
CAT048;20;129;14:58:52:195;41,32367758;2,40795102;1165,72795359418;3824,56689926992;13,914062;84,210205;6334,0;38,25;342397;VLG5ET;1015;;;;;;-4.921875;215,0;0,348;-800,0;-832;580;238,92;355,6714;No alert, no SPI, aircraft airbone;32,34320957825027;12,603692055543718
CAT048;20;129;14:58:52:859;41,14596962;2,25088008;1691,63693396468;5549,99011842867;11,503906;143,964844;6555,0;55,5;345645;VLG45UC;1015;0;28,652;280,0;0;278;27.421875;249,0;0,416;-1120,0;-960;3834;279,4;28,6743;No alert, no SPI, aircraft airbone;25,310668839946366;1,8952909702863938
CAT048;20;129;14:58:53:414;41,1617563;2,05625041;1356,37991801184;4450,06549020995;8,617188;193,991089;1412,0;44,5;06A2F4;QTR75K;1015;;;;;;-179.121094;244,0;0,4;1984,0;2080;1561;267,3;181,9281;No alert, no SPI, aircraft airbone;16,484389198158063;2,795432224037857
CAT048;20;129;14:58:53:820;41,27808592;2,06599683;259,078757668845;849,995951310255;2,125;230,267944;1000,0;8,5;3C6751;DLH65U;1015;;;;;;-143.4375;153,0;0,236;2496,0;2464;2184;157,08;230,4272;No alert, no SPI, aircraft airbone;16,896258317237276;9,773214435149063
CAT048;20;129;14:58:55:781;41,54051008;2,45046559;426,615458272398;1399,65706011841;21,3125;47,444458;7370,0;14,0;346517;ARK7DT;;;;;;;;;;;;4086;91,3;100,6073;No alert, no SPI, aircraft airbone;34,15209766900149;25,623278463715483
CAT048;20;129;14:58:55:836;41,58385966;2,58859204;578,878926014528;1899,2091356255;27,757812;52,119141;7040,0;19,0;3465C6;ECFGI;;;;;;;;;;;;1530;93,06;247,4176;No alert, no SPI, aircraft airbone;40,348939003004396;28,282121384544276
CAT048;20;129;14:58:55:969;41,3825709;2,3295733;960,054541512392;3149,78534197552;11,40625;64,401855;1731,0;31,5;471DBC;WZZ5JC;1015;0,352;-114,434;218,0;0,031;214;-116.894531;199,0;0,316;-896,0;-832;750;217,58;245,5554;No alert, no SPI, aircraft airbone;28,774230774037587;16,1079852015659
CAT048;20;129;14:58:55:906;41,31785128;2,13924936;167,638384292834;549,9947167233;1,972656;58,540649;4414,0;5,5;342398;VLG1JJ;1015;;;;;;-118.828125;141,0;0,216;-800,0;-768;2741;145,42;245,1929;No alert, no SPI, aircraft airbone;20,19787101736855;12,173425257745249
CAT048;20;129;14:58:55:961;41,34997363;2,23353436;586,718354610726;1924,92904654105;6,644531;63,522949;6354,0;19,25;347601;VLG3521;1015;;;;;;-117.246094;170,0;0,268;-960,0;-992;483;183,26;245,8136;No alert, no SPI, aircraft airbone;24,44863355785313;14,123870295504698
CAT048;20;129;14:58:56:180;41,32806805;2,40750768;1150,48860673606;3774,56904052395;13,921875;83,122559;6334,0;37,75;342397;VLG5ET;1015;;;;;;-4.921875;211,0;0,34;-800,0;-800;580;234,96;355,6;No alert, no SPI, aircraft airbone;32,32101076297808;12,866815366840882
CAT048;20;129;14:58:56:836;41,15048243;2,25416447;1668,77389168646;5474,98013480061;11,375;142,553101;6555,0;54,75;345645;VLG45UC;1015;;;;;;27.421875;250,0;0,416;-1152,0;-992;3834;280,28;28,5754;No alert, no SPI, aircraft airbone;25,457807809832094;2,1668577024886746
CAT048;20;129;14:58:57:406;41,15685998;2,05599393;1402,10153244343;4600,07079170169;8,90625;193,606567;1412,0;46,0;06A2F4;QTR75K;1015;;;;;;-178.59375;247,0;0,404;2208,0;2368;1561;270,38;182,3291;No alert, no SPI, aircraft airbone;16,473986765940587;2,5017713406935362
CAT048;20;129;14:58:57:805;41,27578165;2,06387644;312,418663541786;1024,99564809443;2,289062;229,141846;1000,0;10,25;3C6751;DLH65U;1015;-24,434;-143,613;152,0;-3;156;-157.148438;151,0;0,232;2560,0;2592;2184;153,12;216,4911;No alert, no SPI, aircraft airbone;16,800923221753585;9,634623543758131
CAT048;20;129;14:58:59:781;41,54043202;2,45278441;426,613123809919;1399,64940112053;21,386719;47,642212;7370,0;14,0;346517;ARK7DT;;;;;;;;;;;;4086;90,86;99,7229;No alert, no SPI, aircraft airbone;34,25661843127597;25,619507795931426
CAT048;20;129;14:58:59:828;41,5833901;2,58623325;548,401850265451;1799,2187264249;27,65625;52,03125;7040,0;18,0;3465C6;ECFGI;;;;;;;;;;;;1530;93,5;248,3899;No alert, no SPI, aircraft airbone;40,24301825797919;28,25286908617026
CAT048;20;129;14:58:59:969;41,38096122;2,32475172;944,817308961414;3099,79441993297;11,167969;64,368896;1731,0;31,0;471DBC;WZZ5JC;1015;;;;;;-116.894531;198,0;0,316;-832,0;-864;750;216,26;245,6873;No alert, no SPI, aircraft airbone;28,557157968800503;16,00986980899771
CAT048;20;129;14:58:59:891;41,31675823;2,13608784;152,398660822771;499,995622373782;1,816406;57,952881;4414,0;5,0;342398;VLG1JJ;1015;;;;;;-117.949219;141,0;0,216;-704,0;-800;2741;144,76;245,9125;No alert, no SPI, aircraft airbone;20,055268988099208;12,107147983199956
CAT048;20;129;14:58:59:953;41,34863941;2,2295972;563,859647134319;1849,93328470416;6,449219;63,457031;6354,0;18,5;347601;VLG3521;1015;;;;;;-116.894531;170,0;0,264;-896,0;-960;483;183,26;245,8136;No alert, no SPI, aircraft airbone;24,271210800575805;14,042759812159773
CAT048;20;129;14:59:00:164;41,33237456;2,40705487;1135,24930627644;3724,571334004;13,933594;82,056885;6334,0;37,25;342397;VLG5ET;1015;0,176;-4,219;232,0;0;226;-4.921875;208,0;0,336;-672,0;-576;580;231,88;355,7867;No alert, no SPI, aircraft airbone;32,29842769993854;13,124900668267097
CAT048;20;129;14:59:00:820;41,15504315;2,25740683;1653,53086993191;5424,97021930742;11,25;141,108398;6555,0;54,25;345645;VLG45UC;1015;;;;;;27.421875;250,0;0,416;-1056,0;-992;3834;280,28;28,5754;No alert, no SPI, aircraft airbone;25,603002884760343;2,4412909180903477
CAT048;20;129;14:59:01:398;41,15191383;2,05571011;1455,44321839884;4775,07632865165;9,199219;193,249512;1412,0;47,75;06A2F4;QTR75K;1015;;;;;;-178.242188;249,0;0,408;2848,0;2816;1561;272,58;182,5214;No alert, no SPI, aircraft airbone;16,462355781583508;2,2051175846977484
CAT048;20;129;14:59:01:773;41,27336354;2,06237758;358,138647064567;1174,99559883531;2,4375;227,60376;1000,0;11,75;3C6751;DLH65U;1015;;;;;;-166.464844;151,0;0,232;2240,0;2080;2184;150,92;203,8458;No alert, no SPI, aircraft airbone;16,733729221991503;9,48932733680672
CAT048;20;129;14:59:03:773;41,54042129;2,45501511;426,610899635591;1399,64210396043;21,460938;47,823486;7370,0;14,0;346517;ARK7DT;;;;;;;;;;;;4086;90,2;98,5309;No alert, no SPI, aircraft airbone;34,35713361781056;25,619743024463986
CAT048;20;129;14:59:03:820;41,58292333;2,58408243;548,404478118755;1799,22734799114;27,5625;51,954346;7040,0;18,0;3465C6;ECFGI;;;;;;;;;;;;1530;93,5;249,0656;No alert, no SPI, aircraft airbone;40,146458717508715;28,223882885491793
CAT048;20;129;14:59:03:961;41,37931569;2,31995286;929,579996063374;3049,80323428456;10,929688;64,346924;1731,0;30,5;471DBC;WZZ5JC;1015;;;;;;-116.71875;196,0;0,312;-1056,0;-960;750;214,94;245,8191;No alert, no SPI, aircraft airbone;28,341116141232963;15,909623963724236
CAT048;20;129;14:59:03:883;41,31564979;2,13283063;137,158919649199;449,996469941877;1,65625;57,200317;4414,0;4,5;342398;VLG1JJ;1015;0,352;-114,785;146,0;-0,125;140;-119.707031;137,0;0,208;-928,0;-1024;2741;145,42;245,1929;No alert, no SPI, aircraft airbone;19,908340479003527;12,039931158575014
CAT048;20;129;14:59:03:945;41,34722734;2,22541662;548,620976608247;1799,9376448954;6,242188;63,380127;6354,0;18,0;347601;VLG3521;1015;0,176;-114,258;182,0;0,031;178;-116.542969;170,0;0,264;-928,0;-896;483;182,38;245,6818;No alert, no SPI, aircraft airbone;24,0828090232821;13,956921617723394
CAT048;20;129;14:59:04:141;41,33664106;2,40676099;1127,62990799081;3699,57330733256;13,957031;81,00769;6334,0;37,0;342397;VLG5ET;1015;;;;;;-4.921875;206,0;0,332;-544,0;-576;580;229,9;355,7538;No alert, no SPI, aircraft airbone;32,283050121326085;13,380645837923511
CAT048;20;129;14:59:04:797;41,15959562;2,26066678;1630,66786336247;5349,96035283412;11,132812;139,630737;6555,0;53,5;345645;VLG45UC;1015;;;;;;27.421875;250,0;0,416;-1024,0;-1088;3834;280,28;28,5754;No alert, no SPI, aircraft airbone;25,748977962906597;2,715240299305875
CAT048;20;129;14:59:05:383;41,14685245;2,05535058;1508,78499517497;4950,08216356984;9,5;192,925415;1412,0;49,5;06A2F4;QTR75K;1013;0,352;-177,363;274,0;0;276;-178.242188;250,0;0,412;3008,0;3104;1561;273,46;182,7246;No alert, no SPI, aircraft airbone;16,447319681101845;1,901540115483993
CAT048;20;129;14:59:05:750;41,27059259;2,06136295;388,618719224818;1274,99583878155;2,585938;225,565796;1000,0;12,75;3C6751;DLH65U;1015;;;;;;-174.726562;154,0;0,24;1120,0;928;2184;152,68;194,035;No alert, no SPI, aircraft airbone;16,688527701800318;9,322965881826187
