CAT;SAC;SIC;Time;LAT;LON;H(m);H(ft);RHO;THETA;Mode3/A;FL;TA;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;GS(kt);HDG;STAT
CAT048;20;129;20:01:42:797;41,46601277;1,65919042;1249,43447397649;4099,19459960104;22,335938;296,51001;7371;41;342603;BSO1JL;1017;1,934;NV;100;NV;108;72,070312;98;0,16;-224;NV;18;100,54;73,9874;No alert, no SPI, aircraft airbone
CAT048;20;129;20:01:44:195;41,33581271;2,19186957;388,610015322454;1274,96728267052;4,578125;62,561646;1000;12,75;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-115,3125;141;0,22;-736;-736;101;146,08;245,7147;No alert, no SPI, aircraft airbone
CAT048;20;129;20:01:45:656;41,16488377;2,05526118;1402,09876538068;4600,06171341155;8,449219;194,595337;6330;46;345218;AEA48JV;1016;N/A;N/A;N/A;N/A;N/A;166,816406;215;0,352;1600;1216;1867;237,82;171,524;No alert, no SPI, aircraft airbone
CAT048;20;129;20:01:46:789;41,46658752;1,66159797;1249,43770671636;4099,2052057033;22,253906;296,713257;7371;41;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;72,597656;99;0,16;-128;NV;18;100,76;73,6908;No alert, no SPI, aircraft airbone
CAT048;20;129;20:01:48:188;41,33473385;2,18871863;380,990715704858;1249,96957971313;4,421875;62,457275;1000;12,5;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-114,960938;140;0,216;-736;-704;101;144,76;245,9125;No alert, no SPI, aircraft airbone
CAT048;20;129;20:01:49:641;41,1607031;2,0560548;1424,96024208795;4675,06656065184;8,683594;193,947144;6330;46,75;345218;AEA48JV;1016;N/A;N/A;N/A;N/A;N/A;158,554688;219;0,36;1344;1216;1867;242,88;162,9822;No alert, no SPI, aircraft airbone
CAT048;20;129;20:01:50:789;41,46721333;1,66394638;1241,82087045815;4074,21558463391;22,175781;296,921997;7371;40,75;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;72,246094;98;0,16;-32;NV;18;100,98;73,4436;No alert, no SPI, aircraft airbone
CAT048;20;129;20:01:52:180;41,33364168;2,18548343;365,751409600489;1199,97185467367;4,261719;62,330933;1000;12;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-115,3125;139;0,216;-768;-736;101;143,66;245,7532;No alert, no SPI, aircraft airbone
CAT048;20;129;20:01:53:625;41,1564787;2,05838193;1455,44196780585;4775,07222565614;8,90625;192,892456;6330;47,75;345218;AEA48JV;1016;N/A;N/A;N/A;N/A;N/A;152,929688;223;0,368;1312;1120;1867;246,62;157,0715;No alert, no SPI, aircraft airbone
CAT048;20;129;20:01:54:781;41,46770347;1,66631142;1241,82398661226;4074,22580823697;22,09375;297,114258;7371;40,75;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;70,664062;97;0,156;-64;NV;18;100,54;73,5095;No alert, no SPI, aircraft airbone
CAT048;20;129;20:01:56:172;41,33257499;2,18232765;350,512060489506;1149,97398853639;4,105469;62,199097;1000;11,5;4D2049;WMT773;1016;0,176;-114,434;144;0,188;146;-115,3125;140;0,216;-768;-704;101;143,66;245,7532;No alert, no SPI, aircraft airbone
CAT048;20;129;20:01:57:609;41,15229235;2,06116012;1478,30376037583;4850,07810919143;9,125;191,766357;6330;48,5;345218;AEA48JV;1016;-3,691;153,633;252;-0,344;250;150,820312;227;0,376;1184;992;1867;251,46;154,0448;No alert, no SPI, aircraft airbone
CAT048;20;129;20:01:58:781;41,46824616;1,66871841;1241,82715958823;4074,23621826343;22,011719;297,317505;7371;40,75;342603;BSO1JL;1017;0,703;NV;100;NV;106;71,367188;96;0,156;32;NV;18;100,54;73,4161;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:00:164;41,33149186;2,17918284;335,272682244889;1099,97602681632;3,949219;62,072754;1000;11;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-115,3125;140;0,216;-704;-704;101;143,66;245,7532;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:01:594;41,14801394;2,06404925;1501,16561870463;4925,0842084709;9,351562;190,656738;6330;49,25;345218;AEA48JV;1016;N/A;N/A;N/A;N/A;N/A;151,171875;232;0,384;1152;960;1867;259,16;153,1329;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:02:781;41,46874315;1,67090971;1249,45003569406;4099,24565510648;21,9375;297,504272;7371;41;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;71,542969;96;0,156;0;NV;18;99,88;73,6304;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:04:156;41,3303638;2,17587329;320,033310108818;1049,97808513741;3,785156;61,918945;1000;10,5;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-114,960938;140;0,216;-736;-736;101;142,78;245,5884;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:05:570;41,14364377;2,06701276;1516,40753917955;4975,09051084183;9,585938;189,574585;6330;49,75;345218;AEA48JV;1016;N/A;N/A;N/A;N/A;N/A;152,050781;237;0,392;1216;992;1867;263,56;153,6273;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:06:773;41,46914118;1,67323049;1249,45301664621;4099,25543513354;21,855469;297,685547;7371;41;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;72,246094;97;0,156;0;NV;18;99,22;73,949;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:08:148;41,32929429;2,17271764;304,793883068487;999,979963326415;3,628906;61,75415;1000;10;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-114,960938;140;0,216;-704;-704;101;142,34;245,9509;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:09:555;41,13920718;2,06993141;1539,26950221136;5050,09695363512;9,828125;188,552856;6330;50,5;345218;AEA48JV;1016;N/A;N/A;N/A;N/A;N/A;153,105469;243;0,4;1408;1152;1867;271,7;154,9402;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:10:773;41,46992995;1,67573088;1249,45635470375;4099,26638676627;21,777344;297,932739;7371;41;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;73,125;96;0,156;32;NV;18;100,54;73,0701;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:12:141;41,32820953;2,16947381;289,554446375929;949,981809848002;3,46875;61,556396;1000;9,5;4D2049;WMT773;1016;-0,176;-114,434;142;-0,031;144;-115,3125;139;0,212;-768;-736;101;141,46;245,7861;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:13:539;41,13463729;2,07276245;1569,75153399818;5150,10362280258;10,082031;187,597046;6330;51,5;345218;AEA48JV;1016;3,34;155,918;276;0,219;272;153,984375;246;0,408;1856;1888;1867;275;155,484;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:14:766;41,47043014;1,67823465;1249,45956521668;4099,27691994548;21,691406;298,141479;7371;41;342603;BSO1JL;1017;1,055;NV;100;NV;104;72,949219;96;0,156;0;NV;18;100,76;73,0701;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:16:133;41,32717056;2,16639274;274,314955829643;899,983479684125;3,316406;61,358643;1000;9;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-115,488281;139;0,212;-736;-768;101;141,9;245,4181;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:17:523;41,12986591;2,07553129;1615,47367078625;5300,11063806235;10,351562;186,696167;6330;53;345218;AEA48JV;1016;N/A;N/A;N/A;N/A;N/A;154,6875;247;0,408;2144;2112;1867;278,3;156,4728;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:18:766;41,47094964;1,68056312;1249,46255725157;4099,28673633323;21,613281;298,344727;7371;41;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;72,949219;96;0,156;0;NV;18;100,54;73,2568;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:20:125;41,32607555;2,16325275;259,075447793119;849,985092137575;3,160156;61,171875;1000;8,5;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-115,839844;139;0,212;-768;-736;101;141,9;245,4181;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:21:508;41,12507358;2,07816984;1653,57584071811;5425,11776126161;10,625;185,872192;6330;54,25;345218;AEA48JV;1016;N/A;N/A;N/A;N/A;N/A;155,390625;249;0,412;2208;2144;1867;281,16;157,1759;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:22:758;41,47151884;1,68303247;1249,46572152246;4099,29711779974;21,53125;298,564453;7371;41;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;72,246094;97;0,156;96;NV;18;100,98;73,2513;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:24:117;41,32495888;2,16002889;243,83592719119;799,986663365945;3;60,952148;1000;8;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-115,664062;139;0,212;-704;-736;101;141,9;245,4181;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:25:492;41,12019201;2,08078734;1699,29808352981;5575,12512436793;10,90625;185,092163;6330;55,75;345218;AEA48JV;1016;N/A;N/A;N/A;N/A;N/A;155,917969;250;0,416;2432;2464;1867;284,24;157,8571;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:26:758;41,47192658;1,68529486;1249,46856026724;4099,30643126717;21,453125;298,751221;7371;41;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;71,894531;96;0,156;96;NV;18;100,32;73,6853;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:28:109;41,32390737;2,15695359;228,59636052791;749,988083474389;2,847656;60,704956;1000;7,5;4D2049;WMT773;1016;0,703;-114,258;142;0,125;144;-115,488281;139;0,212;-704;-736;101;141,46;245,7861;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:29:477;41,11541569;2,08337153;1752,64031613432;5750,13245478612;11,183594;184,361572;6330;57,5;345218;AEA48JV;1016;1,406;158,203;286;0,094;280;156,445312;251;0,42;2720;2784;1867;285,56;158,1976;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:30:750;41,47235625;1,68748032;1249,47130349372;4099,31543135432;21,378906;298,937988;7371;41;342603;BSO1JL;1017;0,703;NV;100;NV;106;71,015625;96;0,156;-32;NV;18;99,44;74,1577;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:32:102;41,32280059;2,15371549;220,976790663786;724,989493881376;2,6875;60,413818;1000;7,25;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-114,960938;139;0,212;-736;-704;101;141,46;245,7861;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:33:469;41,11047189;2,08595197;1805,98266085517;5925,14015304006;11,472656;183,66394;6330;59,25;345218;AEA48JV;1016;N/A;N/A;N/A;N/A;N/A;156,796875;251;0,424;2976;3008;1867;285,78;158,6426;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:34:750;41,47286476;1,68982834;1249,47425510921;4099,32511513249;21,300781;299,146729;7371;41;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;70,839844;97;0,156;128;NV;18;99,44;74,1083;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:36:094;41,32170239;2,15047299;205,737194989808;674,990818810361;2,527344;60,073242;1000;6,75;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-115,488281;139;0,212;-672;-736;101;141,46;245,7861;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:37:672;41,28977963;2,09618138;9,09948721528053E-05;0,00029853961635381;0,707031;202,088013;6301;-0,5;346090;VLG67DH;1017;N/A;N/A;N/A;N/A;N/A;-115,839844;105;0,16;-32;64;2716;96,58;245,5554;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:38:750;41,47330221;1,69213469;1257,09711455181;4124,33449730617;21,222656;299,344482;7371;41,25;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;70,3125;96;0,156;160;NV;18;99;74,295;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:40:086;41,32062504;2,14731186;190,497562895529;624,992024250167;2,371094;59,7052;1000;6,25;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-116,367188;140;0,212;-704;-704;101;141,9;245,4181;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:41:734;41,28890877;2,09357697;6,12782314419746E-05;0,000201044072844088;0,804688;208,476562;6301;-0,5;346090;VLG67DH;1017;0,176;-114,434;114;-2,5;124;-115,839844;121;0,184;-128;64;2716;111,1;245,5115;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:42:742;41,47391131;1,69437695;1264,71995521989;4149,34381788362;21,152344;299,564209;7371;41,5;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;68,90625;97;0,156;288;NV;18;99;74,0863;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:44:070;41,31952701;2,14416408;175,257902693003;574,993137471313;2,214844;59,320679;1000;5,75;4D2049;WMT773;1016;0,176;-114,434;140;0,031;144;-116,367188;139;0,212;-672;-704;101;140,58;245,6213;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:45:789;41,28784607;2,09057493;7,14976340532303E-06;2,345722977072E-05;0,929688;213,969727;6301;-0,5;346090;VLG67DH;1017;N/A;N/A;N/A;N/A;N/A;-116,015625;138;0,208;-96;64;2716;131,56;245,7697;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:46:742;41,47450553;1,69681159;1264,72299699672;4149,3537974667;21,074219;299,794922;7371;41,5;342603;BSO1JL;1017;0,703;NV;98;NV;106;68,203125;96;0,156;256;NV;18;99,44;73,7402;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:48:055;41,31851325;2,14114777;160,018206213601;524,99413167383;2,066406;58,842773;1000;5,25;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-116,894531;138;0,212;-704;-704;101;141,46;245,7861;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:49:828;41,28674872;2,08730562;-7,98320397734642E-05;-0,000261916149370372;1,070312;218,572998;6301;-1;346090;VLG67DH;1017;N/A;N/A;N/A;N/A;N/A;-116,015625;147;0,22;-960;224;2716;147,4;245,5225;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:50:734;41,47500239;1,69908499;1272,34579913691;4174,36299164033;21;300,003662;7371;41,75;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;67,324219;95;0,156;160;NV;18;99,22;73,7128;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:52:047;41,31740443;2,13790012;144,778506201692;474,995114286759;1,90625;58,271484;1000;4,75;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-116,542969;140;0,212;-736;-736;101;141,9;245,4181;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:53:867;41,28546741;2,08370792;-0,00020467396825552;-0,00067150254201144;1,234375;222,258911;6301;0;346090;VLG67DH;1017;N/A;N/A;N/A;N/A;N/A;-116,367188;156;0,236;2144;2112;2716;158,18;245,7037;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:54:734;41,47575812;1,70136042;1272,34869577736;4174,37249505418;20,933594;300,250854;7371;41,75;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;66,269531;96;0,156;128;NV;18;99,66;73,0756;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:56:031;41,31630936;2,13473728;129,538771836087;424,995984190708;1,75;57,639771;1000;4,25;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-116,894531;139;0,212;-768;-768;101;141,9;245,4181;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:57:891;41,28427491;2,0802367;53,3396420329809;174,998831167485;1,394531;225,060425;6301;1,75;346090;VLG67DH;1017;-1,055;-114,609;158;-0,188;158;-117,246094;155;0,236;2528;2816;2716;157,08;245,5554;No alert, no SPI, aircraft airbone
CAT048;20;129;20:02:58:727;41,47634905;1,70372261;1279,97160884365;4199,38205315862;20,859375;300,481567;7371;42;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;65,566406;95;0,156;320;NV;18;99,66;72,8009;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:00:016;41,315215;2,13156696;114,299012579955;374,99677243282;1,59375;56,876221;1000;3,75;4D2049;WMT773;1016;0,352;-114,434;142;-0,125;144;-116,894531;140;0,212;-768;-736;101;142,78;245,5884;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:01:906;41,2830259;2,07669524;106,679455207661;349,998223823502;1,5625;227,268677;6301;3,5;346090;VLG67DH;1017;N/A;N/A;N/A;N/A;N/A;-117,070312;154;0,236;2944;2848;2716;155,32;245,2478;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:02:719;41,47702437;1,70595486;1279,97439619806;4199,39119802243;20,792969;300,717773;7371;42;342603;BSO1JL;1017;0,176;NV;96;NV;102;65,566406;94;0,152;288;NV;18;99,66;72,3834;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:04:000;41,31409947;2,1283019;99,0592340389267;324,997497404272;1,433594;55,892944;1000;3,25;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-116,894531;140;0,212;-704;-704;101;142,78;245,5884;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:05:922;41,28182587;2,07327777;160,019244436175;524,997537915979;1,726562;228,999023;6301;5,25;346090;VLG67DH;1017;N/A;N/A;N/A;N/A;N/A;-120,761719;154;0,236;2912;2976;2716;154;244,5996;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:06:719;41,47763058;1,70814561;1287,59709552117;4224,40005486966;20,726562;300,942993;7371;42,25;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;65,039062;93;0,152;128;NV;18;99,22;72,2241;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:07:984;41,31302574;2,12519476;83,8194190841168;274,998102907934;1,28125;54,755859;1000;2,75;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-117,070312;139;0,212;-672;-736;101;142,78;245,5884;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:09:922;41,2802474;2,07010729;220,979044488631;724,996888320081;1,898438;229,685669;6301;7,25;346090;VLG67DH;1017;N/A;N/A;N/A;N/A;N/A;-134,121094;152;0,232;2816;2752;2716;152,9;237,5574;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:10:711;41,47822778;1,7103338;1287,59977546614;4224,40884734032;20,660156;301,168213;7371;42,25;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;65,566406;95;0,156;-64;NV;18;98,56;71,9989;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:11:961;41,31195742;2,12206416;68,5795809440315;224,998632344416;1,128906;53,267212;1000;2,25;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-117,070312;140;0,212;-704;-704;101;143,66;245,7532;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:13:914;41,27813559;2,06777414;274,318932413124;899,996526218272;2,0625;228,900146;6301;9;346090;VLG67DH;1017;-29,707;-137,988;152;-3,781;156;-150,292969;151;0,232;2656;2624;2716;152,24;222,0667;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:14:719;41,47893292;1,71251588;1287,60248101596;4224,4177238164;20,597656;301,409912;7371;42,25;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;64,863281;96;0,156;32;NV;18;98,34;71,5375;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:15:938;41,31085009;2,11883335;60,9597215447575;199,999092832902;0,972656;51,256714;1000;2;4D2049;WMT773;1016;-0,176;-114,258;144;-0,031;142;-117,070312;140;0,212;-608;-704;101;143,66;245,7532;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:17:891;41,27569391;2,06607771;320,038900344633;1049,99642580668;2,21875;227,351074;6301;10,5;346090;VLG67DH;1017;N/A;N/A;N/A;N/A;N/A;-158,203125;152;0,232;2016;1856;2716;152,24;207,4054;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:18:711;41,47950937;1,71470472;1287,60512762424;4224,4264069147;20,53125;301,635132;7371;42,25;342603;BSO1JL;1017;2,988;NV;98;NV;106;65,742188;97;0,16;128;NV;18;97,68;71,3562;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:19:898;41,30976415;2,1156457;45,7198342271149;149,999460925688;0,820312;48,504639;1000;1,5;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-117,597656;140;0,212;-672;-736;101;143,66;245,7532;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:21:859;41,27287776;2,06477252;350,518940242007;1149,99655990359;2,378906;225,318604;6301;11,5;346090;VLG67DH;1017;N/A;N/A;N/A;N/A;N/A;-165,234375;156;0,24;1408;1312;2716;158,18;199,5776;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:22:711;41,48015279;1,71705854;1287,60796927847;4224,43572992757;20,460938;301,882324;7371;42,25;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;67,148438;96;0,156;160;NV;18;97,9;70,9058;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:23:844;41,30869152;2,11247497;30,4799206219614;99,9997427733557;0,671875;44,511108;1000;1;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-117,421875;140;0,212;-768;-736;101;143,66;245,7532;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:25:828;41,26997988;2,06379252;380,999035444111;1249,99687544646;2,535156;223,225708;6301;12,5;346090;VLG67DH;1017;N/A;N/A;N/A;N/A;N/A;-170,507812;161;0,248;1536;1504;2716;164,12;192,6782;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:26:703;41,48073429;1,71927314;1295,23061930574;4249,44442504306;20,394531;302,113037;7371;42,5;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;68,378906;97;0,156;128;NV;18;97,46;70,8618;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:27:773;41,30759663;2,10929598;15,2399810198694;49,9999393292285;0,527344;38,364258;1000;0,5;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-117,597656;139;0,212;-736;-736;101;144,1;245,3906;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:29:797;41,26688345;2,06309321;419,099194755778;1374,99740212255;2,695312;221,00647;6301;13,75;346090;VLG67DH;1017;-4,219;-170,332;170;-0,562;172;-170,507812;164;0,256;1600;1568;2716;169,4;189,5142;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:30:703;41,48129232;1,72167763;1295,23345064186;4249,45371420383;20,320312;302,354736;7371;42,5;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;68,730469;97;0,16;128;NV;18;97,68;70,8069;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:31:656;41,30654346;2,10624473;1,4658086001873E-05;4,80908348783851E-05;0,398438;28,388672;1000;0;4D2049;WMT773;1016;0,703;-114,258;144;0,094;142;-117,246094;139;0,212;-768;-704;101;143,66;245,7532;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:33:766;41,26375323;2,06256431;449,579397466965;1474,99807038552;2,855469;218,891602;6301;14,75;346090;VLG67DH;1017;N/A;N/A;N/A;N/A;N/A;-172,089844;169;0,26;1632;1472;2716;174,68;187,8937;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:34:695;41,48190799;1,72393515;1295,23613358475;4249,4625165102;20,253906;302,596436;7371;42,5;342603;BSO1JL;1017;1,055;NV;98;NV;104;69,257812;95;0,156;96;NV;18;97,68;70,8069;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:35:445;41,30543782;2,10320689;2,38679349422455E-05;7,83068756759167E-05;0,289062;10,365601;1000;-0,5;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-117,421875;139;0,208;-800;-640;101;144,1;245,3906;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:37:734;41,26044239;2,06204919;480,059641301632;1574,99887356805;3,027344;216,870117;6301;15,75;346090;VLG67DH;1017;N/A;N/A;N/A;N/A;N/A;-173,847656;174;0,272;1536;1440;2716;180,18;186,3721;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:38:688;41,48242306;1,72621964;1295,23878877144;4249,4712277529;20,183594;302,827148;7371;42,5;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;68,027344;96;0,156;32;NV;18;97,46;71,0321;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:39:109;41,30450879;2,1002983;1,1996366083622E-05;3,93581577017903E-05;0,242188;340,779419;1000;-1;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-118,125;137;0,208;-320;-256;101;143,22;245,2203;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:41:711;41,25705989;2,06164804;510,53993083816;1674,99982669107;3,203125;214,94751;6301;16,75;346090;VLG67DH;1017;N/A;N/A;N/A;N/A;N/A;-175,078125;179;0,28;1568;1504;2716;184,8;184,9658;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:42:688;41,4830082;1,72857301;1295,24153244961;4249,48022932198;20,113281;303,074341;7371;42,5;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;68,378906;97;0,156;0;NV;18;97,46;71,0596;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:42:758;41,30349943;2,09751524;-2,07321718335152E-05;-6,80189386382699E-05;0,265625;309,232178;1000;-1;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-116,015625;135;0,204;224;-224;101;140,14;245,9949;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:45:680;41,25355192;2,06131496;541,020268892869;1775,00093899448;3,386719;213,112793;6301;17,75;346090;VLG67DH;1017;-2,285;-176,133;190;-0,219;194;-176,484375;184;0,288;1600;1568;2716;190,52;183,9111;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:46:523;41,3025522;2,09477953;-7,17882066965103E-05;-0,000235525620058179;0,347656;288,627319;1000;-1;4D2049;WMT773;1016;0;-114,434;130;0,625;124;-115,664062;122;0,184;0;0;101;129,36;245,8081;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:46:680;41,48350821;1,73076337;1302,8640535837;4274,48850155956;20,046875;303,299561;7371;42,75;342603;BSO1JL;1017;N/A;N/A;N/A;N/A;N/A;68,90625;97;0,16;96;NV;18;97,24;71,3507;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:49:656;41,25004679;2,06112201;579,120651799254;1900,00219924906;3,570312;211,382446;6301;19;346090;VLG67DH;1017;N/A;N/A;N/A;N/A;N/A;-177,363281;189;0,296;1568;1632;2716;195,36;183,2245;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:50:391;41,30167782;2,09204022;-0,000141900032758713;-0,000465551303476095;0,457031;277,36084;1000;-1;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-116,015625;112;0,168;128;0;101;116,38;245,6323;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:50:680;41,48403461;1,73318842;1302,86681797728;4274,49757109258;19,972656;303,546753;7371;42,75;342603;BSO1JL;1017;2,285;NV;100;NV;106;69,433594;97;0,16;64;NV;18;97,46;71,4825;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:53:633;41,24625675;2,06083199;609,601089010946;2000,00363687067;3,773438;209,750977;6301;20;346090;VLG67DH;1017;N/A;N/A;N/A;N/A;N/A;-177,890625;191;0,3;1632;1536;2716;201,3;182,5598;No alert, no SPI, aircraft airbone
CAT048;20;129;20:03:54:313;41,30083736;2,08971161;-0,000216865912079811;-0,000711502358987927;0,558594;270,834961;1000;-0,75;4D2049;WMT773;1016;N/A;N/A;N/A;N/A;N/A;-116,191406;102;0,156;64;0;101;106,92;245,1105;No alert, no SPI, aircraft airbone
